tx_id,tx_name,tx_chrom,tx_start,tx_end
710,Os01g0229300,1,7157780,7163626
711,Os01g0229400,1,7164742,7167419
712,Os01g0229500,1,7173618,7175779
713,Os01g0229600,1,7176001,7177050
714,Os01g0229800,1,7186356,7186820
715,Os01g0229900,1,7197022,7209085
716,Os01g0230200,1,7216513,7225127
717,Os01g0230800,1,7244982,7246003
718,Os01g0231000,1,7249771,7254629
719,Os01g0231300,1,7263467,7263843
720,Os01g0231500,1,7265286,7273208
721,Os01g0231700,1,7278745,7280241
722,Os01g0231800,1,7282051,7285991
723,Os01g0231900,1,7287974,7294209
724,Os01g0232000,1,7297781,7298619
725,Os01g0232100,1,7302563,7303771
726,Os01g0232300,1,7325060,7332216
727,Os01g0232400,1,7333827,7339244
728,Os01g0232500,1,7340717,7345302
729,Os01g0232700,1,7348585,7352104
730,Os01g0232800,1,7352223,7357332
731,Os01g0233000,1,7363663,7366111
732,Os01g0233100,1,7370362,7381112
733,Os01g0233400,1,7385705,7388444
734,Os01g0233500,1,7389373,7393708
735,Os01g0233800,1,7400509,7404310
736,Os01g0233900,1,7404911,7409638
737,Os01g0234100,1,7417303,7422388
738,Os01g0234300,1,7429384,7430544
739,Os01g0234700,1,7437869,7438888
740,Os01g0234800,1,7438862,7443214
741,Os01g0234900,1,7450936,7453683
742,Os01g0235100,1,7457835,7459834
743,Os01g0235200,1,7460350,7465533
744,Os01g0235300,1,7470710,7472729
745,Os01g0235400,1,7477678,7482814
746,Os01g0235700,1,7495121,7498347
747,Os01g0235800,1,7507583,7511672
748,Os01g0235900,1,7517314,7518489
749,Os01g0236000,1,7519617,7524433
750,Os01g0236300,1,7547017,7551856
751,Os01g0236400,1,7557338,7560496
752,Os01g0236700,1,7571236,7576792
753,Os01g0236800,1,7578100,7582923
754,Os01g0237100,1,7590433,7592743
755,Os01g0237500,1,7619082,7620013
756,Os01g0238200,1,7652967,7656516
757,Os01g0238400,1,7661046,7661285
758,Os01g0238500,1,7665423,7668089
759,Os01g0238600,1,7670071,7672734
760,Os01g0238700,1,7673033,7676401
761,Os01g0238800,1,7677180,7678862
762,Os01g0239000,1,7686901,7693984
763,Os01g0239100,1,7712339,7721253
764,Os01g0239200,1,7718270,7722217
765,Os01g0239300,1,7724314,7725532
766,Os01g0239700,1,7739074,7742878
767,Os01g0240700,1,7776045,7778090
768,Os01g0241000,1,7804166,7805788
769,Os01g0241100,1,7806682,7810887
770,Os01g0241400,1,7817704,7818394
771,Os01g0242200,1,7847490,7849833
772,Os01g0242300,1,7852689,7855760
773,Os01g0242500,1,7857828,7860061
774,Os01g0242600,1,7862065,7867775
775,Os01g0242900,1,7876239,7878776
776,Os01g0243000,1,7880003,7882578
777,Os01g0243100,1,7891541,7894719
778,Os01g0243200,1,7894961,7900550
779,Os01g0243300,1,7900010,7900874
780,Os01g0243400,1,7903316,7903956
781,Os01g0243600,1,7926858,7927564
782,Os01g0243700,1,7928090,7929762
783,Os01g0243800,1,7932090,7933689
784,Os01g0244000,1,7945561,7946955
785,Os01g0245600,1,8030884,8031842
786,Os01g0246100,1,8047388,8055598
787,Os01g0246300,1,8058706,8059983
788,Os01g0246400,1,8061858,8062892
789,Os01g0246500,1,8064860,8069013
790,Os01g0246700,1,8084184,8086980
791,Os01g0247500,1,8125672,8128014
792,Os01g0247600,1,8130258,8130932
793,Os01g0247700,1,8132699,8135454
794,Os01g0247900,1,8146442,8148059
795,Os01g0248300,1,8159901,8161287
796,Os01g0248400,1,8170309,8175903
797,Os01g0248500,1,8175587,8177889
798,Os01g0248600,1,8179040,8183108
799,Os01g0248800,1,8193455,8194256
800,Os01g0248900,1,8196083,8197096
801,Os01g0249100,1,8202020,8202772
802,Os01g0249200,1,8203832,8206969
803,Os01g0249300,1,8212469,8215133
804,Os01g0249900,1,8234625,8235833
805,Os01g0250200,1,8247740,8247985
806,Os01g0250600,1,8269588,8272570
807,Os01g0250900,1,8275474,8283959
808,Os01g0251000,1,8284469,8289120
809,Os01g0251100,1,8291337,8296089
810,Os01g0251200,1,8297615,8302401
811,Os01g0251400,1,8305749,8306555
812,Os01g0252100,1,8329791,8333933
813,Os01g0252200,1,8334519,8338574
814,Os01g0252300,1,8339050,8339456
815,Os01g0252600,1,8344471,8346041
816,Os01g0252900,1,8359017,8362270
817,Os01g0253000,1,8364116,8365711
818,Os01g0253100,1,8367189,8375401
819,Os01g0253200,1,8380048,8380745
820,Os01g0253300,1,8382115,8387231
821,Os01g0253400,1,8387589,8388859
822,Os01g0253500,1,8394453,8395607
823,Os01g0253600,1,8396551,8398584
824,Os01g0253800,1,8401548,8402325
825,Os01g0253900,1,8404247,8408353
826,Os01g0254000,1,8413916,8418925
827,Os01g0254100,1,8420995,8430280
828,Os01g0254200,1,8444463,8447053
829,Os01g0254300,1,8447731,8451489
830,Os01g0254800,1,8466262,8469359
831,Os01g0254900,1,8475504,8479452
832,Os01g0255000,1,8486578,8489618
833,Os01g0255100,1,8490582,8492345
834,Os01g0255700,1,8523748,8525716
835,Os01g0256300,1,8535675,8537264
836,Os01g0256400,1,8540755,8544460
837,Os01g0256500,1,8546065,8546869
838,Os01g0256600,1,8555289,8557146
839,Os01g0256800,1,8560625,8569629
840,Os01g0256900,1,8570880,8574555
841,Os01g0257100,1,8577244,8577934
842,Os01g0257300,1,8586157,8586941
843,Os01g0257400,1,8593792,8599448
844,Os01g0257900,1,8626746,8630032
845,Os01g0258000,1,8627878,8629136
846,Os01g0258100,1,8630485,8633592
847,Os01g0258700,1,8659413,8664796
848,Os01g0259200,1,8683011,8687579
849,Os01g0259300,1,8689258,8689797
850,Os01g0259400,1,8691829,8699628
851,Os01g0259600,1,8701299,8708612
852,Os01g0259900,1,8718704,8720961
853,Os01g0260000,1,8733343,8734486
854,Os01g0260100,1,8734767,8741720
855,Os01g0260500,1,8747124,8753486
856,Os01g0260700,1,8759419,8763457
857,Os01g0260800,1,8767828,8773510
858,Os01g0261000,1,8786513,8786927
859,Os01g0261100,1,8786623,8792221
860,Os01g0261200,1,8792649,8797358
861,Os01g0261500,1,8809389,8813014
862,Os01g0261600,1,8816863,8818318
863,Os01g0262500,1,8883493,8885388
864,Os01g0262600,1,8885632,8892462
865,Os01g0262700,1,8892598,8900134
866,Os01g0263000,1,8903598,8905415
867,Os01g0263300,1,8917756,8919968
868,Os01g0263500,1,8925072,8929646
869,Os01g0263600,1,8931299,8948832
870,Os01g0264000,1,8949337,8951088
871,Os01g0264100,1,8961073,8966217
872,Os01g0264200,1,8979005,8979280
873,Os01g0264400,1,8986253,8987397
874,Os01g0264500,1,8988911,8992577
875,Os01g0264600,1,8995314,8996892
876,Os01g0264700,1,9004534,9008221
877,Os01g0264900,1,9016289,9016581
878,Os01g0265000,1,9018169,9019584
879,Os01g0265100,1,9019849,9024048
880,Os01g0265200,1,9024970,9028874
881,Os01g0265400,1,9040786,9053950
882,Os01g0265700,1,9057858,9061022
883,Os01g0265800,1,9063968,9066786
884,Os01g0265900,1,9067828,9071250
885,Os01g0266000,1,9074613,9083794
886,Os01g0266100,1,9088088,9089013
887,Os01g0266200,1,9095173,9099512
888,Os01g0266400,1,9113868,9114423
889,Os01g0266500,1,9114579,9117424
890,Os01g0266600,1,9118186,9121411
891,Os01g0266800,1,9133740,9140430
892,Os01g0267100,1,9159753,9165677
893,Os01g0267200,1,9166370,9169867
894,Os01g0267400,1,9173234,9175902
895,Os01g0267600,1,9179218,9181984
896,Os01g0267800,1,9192164,9193439
897,Os01g0267900,1,9195546,9198962
898,Os01g0268000,1,9201354,9202372
899,Os01g0268100,1,9204377,9211643
900,Os01g0268300,1,9225213,9237025
901,Os01g0268600,1,9245577,9253404
902,Os01g0268800,1,9259148,9264227
903,Os01g0268900,1,9264978,9268375
904,Os01g0269000,1,9268690,9272912
905,Os01g0269100,1,9273876,9279031
906,Os01g0269500,1,9293193,9299711
907,Os01g0269800,1,9316276,9318060
908,Os01g0269900,1,9319015,9323339
909,Os01g0270000,1,9322969,9323331
910,Os01g0270100,1,9325669,9329331
911,Os01g0270300,1,9339815,9342240
912,Os01g0271000,1,9370627,9373600
913,Os01g0271200,1,9373756,9378200
914,Os01g0271400,1,9379123,9383262
915,Os01g0271500,1,9386202,9390616
916,Os01g0271700,1,9394143,9396611
917,Os01g0272600,1,9424556,9429189
918,Os01g0272800,1,9431735,9434046
919,Os01g0273000,1,9441654,9444212
920,Os01g0273100,1,9445685,9446494
921,Os01g0273300,1,9454976,9456923
922,Os01g0273500,1,9470130,9475187
923,Os01g0273800,1,9488825,9493964
924,Os01g0273900,1,9495603,9502985
925,Os01g0274100,1,9512985,9515102
926,Os01g0274300,1,9519722,9520278
927,Os01g0274500,1,9526187,9526984
928,Os01g0274800,1,9567528,9569192
929,Os01g0275200,1,9613644,9619072
930,Os01g0275300,1,9625243,9625889
931,Os01g0275600,1,9631334,9638881
932,Os01g0275800,1,9644431,9653253
933,Os01g0275900,1,9644443,9647828
934,Os01g0276000,1,9658174,9661275
935,Os01g0276100,1,9665409,9670111
936,Os01g0276200,1,9671077,9676036
937,Os01g0276300,1,9679828,9680883
938,Os01g0276400,1,9682795,9684110
939,Os01g0276500,1,9684848,9689506
940,Os01g0276600,1,9690348,9692094
941,Os01g0276700,1,9694027,9699817
942,Os01g0276800,1,9702737,9709686
943,Os01g0276900,1,9711631,9712419
944,Os01g0277100,1,9727698,9728244
945,Os01g0277500,1,9733832,9738224
946,Os01g0277600,1,9738449,9744876
947,Os01g0277700,1,9750124,9753739
948,Os01g0278000,1,9770018,9771047
949,Os01g0278200,1,9793959,9796133
950,Os01g0278600,1,9816821,9822750
951,Os01g0278900,1,9859354,9860677
952,Os01g0279000,1,9866730,9870864
953,Os01g0279100,1,9874379,9876678
954,Os01g0279200,1,9878384,9885517
955,Os01g0279300,1,9887657,9889123
956,Os01g0279400,1,9889550,9902737
957,Os01g0279700,1,9913390,9917318
958,Os01g0279800,1,9917593,9921565
959,Os01g0279900,1,9928971,9935981
960,Os01g0280000,1,9936850,9947933
961,Os01g0280200,1,9954154,9955696
962,Os01g0280400,1,9962807,9966715
963,Os01g0280600,1,9969576,9970900
964,Os01g0281000,1,10003952,10007742
965,Os01g0281100,1,10008075,10011595
966,Os01g0281200,1,10011875,10015468
967,Os01g0281400,1,10021423,10027120
968,Os01g0281600,1,10048273,10050309
969,Os01g0282800,1,10099352,10102948
970,Os01g0283000,1,10113431,10119022
971,Os01g0283100,1,10119242,10123678
972,Os01g0283300,1,10134096,10135327
973,Os01g0283400,1,10136482,10137054
974,Os01g0283500,1,10137726,10140166
975,Os01g0283600,1,10144374,10146312
976,Os01g0283700,1,10148777,10152280
977,Os01g0284500,1,10167946,10168997
978,Os01g0284700,1,10193658,10196611
979,Os01g0284900,1,10200477,10203472
980,Os01g0285200,1,10214072,10217665
981,Os01g0285300,1,10217782,10219691
982,Os01g0286000,1,10264587,10267953
983,Os01g0286100,1,10271157,10274304
984,Os01g0286600,1,10291889,10295449
985,Os01g0286900,1,10312342,10314826
986,Os01g0287400,1,10333794,10334375
987,Os01g0287600,1,10342026,10343570
988,Os01g0287700,1,10346287,10349999
989,Os01g0288200,1,10369936,10370578
990,Os01g0289600,1,10471169,10478800
991,Os01g0289900,1,10488943,10490994
992,Os01g0290000,1,10492039,10495682
993,Os01g0290100,1,10496869,10500943
994,Os01g0290600,1,10509008,10510496
995,Os01g0290700,1,10515442,10516270
996,Os01g0290800,1,10516472,10518597
997,Os01g0291500,1,10561330,10565325
998,Os01g0292200,1,10622951,10627532
999,Os01g0292700,1,10643220,10644629
1000,Os01g0292900,1,10650597,10656755
1001,Os01g0293100,1,10664792,10666903
1002,Os01g0293200,1,10675167,10679826
1003,Os01g0293900,1,10701626,10703130
1004,Os01g0294700,1,10748692,10750233
1005,Os01g0295700,1,10805527,10808077
1006,Os01g0295900,1,10814139,10818530
1007,Os01g0296000,1,10819457,10822413
1008,Os01g0296100,1,10822587,10827151
1009,Os01g0296200,1,10830393,10831757
1010,Os01g0296700,1,10872358,10874262
1011,Os01g0297200,1,10891810,10893684
1012,Os01g0297700,1,10911297,10914638
1013,Os01g0298400,1,10934895,10935992
1014,Os01g0299100,1,10960528,10961310
1015,Os01g0299300,1,10969328,10973346
1016,Os01g0299400,1,10977198,10979778
1017,Os01g0299500,1,10980741,10983339
1018,Os01g0299700,1,10986093,10986991
1019,Os01g0300200,1,10999316,11005978
1020,Os01g0300600,1,11025448,11029186
1021,Os01g0300900,1,11058878,11063872
1022,Os01g0301000,1,11065094,11068774
1023,Os01g0301100,1,11070897,11071960
1024,Os01g0301300,1,11075123,11077640
1025,Os01g0301500,1,11078206,11083482
1026,Os01g0301700,1,11089065,11093987
1027,Os01g0301900,1,11110199,11110480
1028,Os01g0302100,1,11129520,11131876
1029,Os01g0302500,1,11167043,11174451
1030,Os01g0302800,1,11191761,11192447
1031,Os01g0302900,1,11198211,11200311
1032,Os01g0303000,1,11202609,11203331
1033,Os01g0303100,1,11208573,11209811
1034,Os01g0303200,1,11211855,11221413
1035,Os01g0303600,1,11231975,11234809
1036,Os01g0303800,1,11245253,11246737
1037,Os01g0304000,1,11249654,11251227
1038,Os01g0304100,1,11254144,11260516
1039,Os01g0304300,1,11272159,11277795
1040,Os01g0304400,1,11283364,11284127
1041,Os01g0304500,1,11299784,11307932
1042,Os01g0305200,1,11316720,11320061
1043,Os01g0305300,1,11317192,11317678
1044,Os01g0305900,1,11350507,11356863
1045,Os01g0306100,1,11364355,11365344
1046,Os01g0306200,1,11366633,11367460
1047,Os01g0306400,1,11378620,11380071
1048,Os01g0306800,1,11412154,11421047
1049,Os01g0306900,1,11426447,11430996
1050,Os01g0307500,1,11458956,11463442
1051,Os01g0308200,1,11526387,11530094
1052,Os01g0308300,1,11526651,11529893
1053,Os01g0308600,1,11544302,11545430
1054,Os01g0309100,1,11585607,11586480
1055,Os01g0309800,1,11611069,11612597
1056,Os01g0309900,1,11618335,11622522
1057,Os01g0310100,1,11625271,11637356
1058,Os01g0310500,1,11655138,11666398
1059,Os01g0310600,1,11667261,11667683
1060,Os01g0310700,1,11670153,11670582
1061,Os01g0310800,1,11677483,11681874
1062,Os01g0311300,1,11688361,11689046
1063,Os01g0311400,1,11690379,11690975
1064,Os01g0311500,1,11693812,11699838
1065,Os01g0311600,1,11703247,11704653
1066,Os01g0311800,1,11715268,11717784
1067,Os01g0312500,1,11741908,11750685
1068,Os01g0312800,1,11756949,11759565
1069,Os01g0313300,1,11783910,11784899
1070,Os01g0313600,1,11793851,11795359
1071,Os01g0314000,1,11800240,11803815
1072,Os01g0314100,1,11804161,11809029
1073,Os01g0314300,1,11812190,11815785
1074,Os01g0314700,1,11857613,11858917
1075,Os01g0314800,1,11863682,11864412
1076,Os01g0315600,1,11897584,11902407
1077,Os01g0315700,1,11906167,11906868
1078,Os01g0315800,1,11906864,11910915
1079,Os01g0316100,1,11944340,11945793
1080,Os01g0316500,1,11953342,11955432
1081,Os01g0316600,1,11958911,11964676
1082,Os01g0316800,1,11970752,11972299
1083,Os01g0316900,1,11974217,11981782
1084,Os01g0317500,1,12031970,12032254
1085,Os01g0317800,1,12067684,12068949
1086,Os01g0318400,1,12092783,12093601
1087,Os01g0318700,1,12108871,12110713
1088,Os01g0319000,1,12117107,12123026
1089,Os01g0319200,1,12129716,12131035
1090,Os01g0319400,1,12157459,12161767
1091,Os01g0320700,1,12214028,12214637
1092,Os01g0321300,1,12235589,12248125
1093,Os01g0321700,1,12258138,12263046
1094,Os01g0321800,1,12264911,12269038
1095,Os01g0322300,1,12291766,12292395
1096,Os01g0322700,1,12301586,12302556
1097,Os01g0322800,1,12303210,12309435
1098,Os01g0323000,1,12326546,12331707
1099,Os01g0323100,1,12332795,12337225
1100,Os01g0323300,1,12344403,12350966
1101,Os01g0323500,1,12351672,12353063
1102,Os01g0323600,1,12363841,12366314
1103,Os01g0324400,1,12403525,12408003
1104,Os01g0326000,1,12499923,12504209
1105,Os01g0326100,1,12509590,12511125
1106,Os01g0326300,1,12517993,12519238
1107,Os01g0327000,1,12551333,12557268
1108,Os01g0327100,1,12564283,12570030
1109,Os01g0327400,1,12578189,12582256
1110,Os01g0327500,1,12582768,12583460
1111,Os01g0327600,1,12584827,12594761
1112,Os01g0328300,1,12636445,12640675
1113,Os01g0328400,1,12645608,12646401
1114,Os01g0328500,1,12646586,12650012
1115,Os01g0328600,1,12650573,12654287
1116,Os01g0328700,1,12655016,12658349
1117,Os01g0328900,1,12667369,12672739
1118,Os01g0329000,1,12677044,12683455
1119,Os01g0329300,1,12701744,12704532
1120,Os01g0329400,1,12704756,12709781
1121,Os01g0329800,1,12725141,12731526
1122,Os01g0329900,1,12734098,12738081
1123,Os01g0330100,1,12742212,12745509
1124,Os01g0330200,1,12745559,12747074
1125,Os01g0330600,1,12758518,12760143
1126,Os01g0331100,1,12804579,12810204
1127,Os01g0331900,1,12848923,12853398
1128,Os01g0332100,1,12870240,12874218
1129,Os01g0332200,1,12875498,12885479
1130,Os01g0332500,1,12896359,12915380
1131,Os01g0332800,1,12915334,12919209
1132,Os01g0332900,1,12921581,12924616
1133,Os01g0335600,1,13140037,13141283
1134,Os01g0335700,1,13142060,13144941
1135,Os01g0336300,1,13170797,13171929
1136,Os01g0337500,1,13237248,13246058
1137,Os01g0337600,1,13246387,13262228
1138,Os01g0337700,1,13264930,13268354
1139,Os01g0337900,1,13272614,13282008
1140,Os01g0338000,1,13286103,13288444
1141,Os01g0338100,1,13291658,13294473
1142,Os01g0338200,1,13296370,13305252
1143,Os01g0338600,1,13319295,13323798
1144,Os01g0339400,1,13342128,13342490
1145,Os01g0339500,1,13342969,13345864
1146,Os01g0339600,1,13344958,13348414
1147,Os01g0339900,1,13353629,13357499
1148,Os01g0340600,1,13396264,13397109
1149,Os01g0341000,1,13422910,13424625
1150,Os01g0341200,1,13437009,13438567
1151,Os01g0341300,1,13442503,13443528
1152,Os01g0342700,1,13517534,13517893
1153,Os01g0342800,1,13531040,13531777
1154,Os01g0342900,1,13539772,13541921
1155,Os01g0343100,1,13550372,13556984
1156,Os01g0343200,1,13560832,13566871
1157,Os01g0343300,1,13570702,13573119
1158,Os01g0343500,1,13582038,13584915
1159,Os01g0346400,1,13642909,13644537
1160,Os01g0346600,1,13775186,13776654
1161,Os01g0346700,1,13778764,13779786
1162,Os01g0347000,1,13794854,13799906
1163,Os01g0347100,1,13799955,13804764
1164,Os01g0347200,1,13807525,13809820
1165,Os01g0347300,1,13815140,13817056
1166,Os01g0347500,1,13838790,13839085
1167,Os01g0347600,1,13842272,13843744
1168,Os01g0348000,1,13859456,13859751
1169,Os01g0348300,1,13877791,13878228
1170,Os01g0348600,1,13887272,13893184
1171,Os01g0348700,1,13896299,13898120
1172,Os01g0348800,1,13899523,13900729
1173,Os01g0348900,1,13903285,13904626
1174,Os01g0349000,1,13911234,13912822
1175,Os01g0349400,1,13922501,13927453
1176,Os01g0349600,1,13934496,13935854
1177,Os01g0349800,1,13941318,13944605
1178,Os01g0350000,1,13957514,13959224
1179,Os01g0350100,1,13978048,13979525
1180,Os01g0350500,1,13986495,13988740
1181,Os01g0350900,1,14012517,14019436
1182,Os01g0351100,1,14036461,14040808
1183,Os01g0351200,1,14047844,14054909
1184,Os01g0351300,1,14059603,14064199
1185,Os01g0351800,1,14077661,14080700
1186,Os01g0352100,1,14101994,14108083
1187,Os01g0353400,1,14167662,14168570
1188,Os01g0353900,1,14197332,14199513
1189,Os01g0354200,1,14224921,14233645
1190,Os01g0354700,1,14252929,14256623
1191,Os01g0355100,1,14264078,14267208
1192,Os01g0355400,1,14290376,14290915
1193,Os01g0355500,1,14292115,14303191
1194,Os01g0355600,1,14308159,14316509
1195,Os01g0355800,1,14326183,14327100
1196,Os01g0355900,1,14328827,14333206
1197,Os01g0356400,1,14340326,14357449
1198,Os01g0356500,1,14391999,14398598
1199,Os01g0356800,1,14414670,14435665
1200,Os01g0357100,1,14446913,14453454
1201,Os01g0357200,1,14453690,14454549
1202,Os01g0357400,1,14459951,14461690
1203,Os01g0357800,1,14471243,14476738
1204,Os01g0357900,1,14480825,14481553
1205,Os01g0358100,1,14486394,14487138
1206,Os01g0358300,1,14506676,14513133
1207,Os01g0358400,1,14513332,14515250
1208,Os01g0358700,1,14529887,14531604
1209,Os01g0359400,1,14576601,14581963
1210,Os01g0359800,1,14599119,14603058
1211,Os01g0360100,1,14608644,14613681
1212,Os01g0360200,1,14621368,14627934
1213,Os01g0360600,1,14679306,14683391
1214,Os01g0361000,1,14702436,14705998
1215,Os01g0361500,1,14732018,14738430
1216,Os01g0361700,1,14742684,14743148
1217,Os01g0361800,1,14744917,14748525
1218,Os01g0362000,1,14752203,14754630
1219,Os01g0362100,1,14754835,14764507
1220,Os01g0362400,1,14769271,14769881
1221,Os01g0362800,1,14783393,14785500
1222,Os01g0363000,1,14789737,14790461
1223,Os01g0363300,1,14793093,14797054
1224,Os01g0363500,1,14798822,14803608
1225,Os01g0363600,1,14802807,14804515
1226,Os01g0363900,1,14809676,14821941
1227,Os01g0364000,1,14823230,14825669
1228,Os01g0364800,1,14892931,14898978
1229,Os01g0364900,1,14900942,14902670
1230,Os01g0365300,1,14924924,14927978
1231,Os01g0366100,1,14955728,14959343
1232,Os01g0366300,1,14964573,14968307
1233,Os01g0366400,1,14964599,14967775
1234,Os01g0367100,1,14993204,14998103
1235,Os01g0367300,1,15007028,15013275
1236,Os01g0367400,1,15019814,15023931
1237,Os01g0367700,1,15059450,15067522
1238,Os01g0367900,1,15075863,15083305
